data,hora,temperatura,umidade
26/01/2019,1400 UTC,"24,3",70.0
26/01/2019,1500 UTC,"24,1",72.0
26/01/2019,1600 UTC,25,65.0
26/01/2019,1700 UTC,"25,8",64.0
26/01/2019,1800 UTC,27,55.0
26/01/2019,1900 UTC,"27,8",52.0
26/01/2019,2000 UTC,"27,7",56.0
26/01/2019,2100 UTC,"27,4",66.0
26/01/2019,2200 UTC,24,82.0
26/01/2019,2300 UTC,"20,7",83.0
27/01/2019,0000 UTC,"21,1",85.0
27/01/2019,0100 UTC,"21,1",82.0
27/01/2019,0200 UTC,"20,7",86.0
27/01/2019,0300 UTC,"20,3",86.0
27/01/2019,0400 UTC,"19,9",89.0
27/01/2019,0500 UTC,"19,8",90.0
27/01/2019,0600 UTC,"19,5",92.0
27/01/2019,0700 UTC,"18,9",93.0
27/01/2019,0800 UTC,"18,4",94.0
27/01/2019,0900 UTC,"18,2",94.0
27/01/2019,1000 UTC,"20,9",84.0
27/01/2019,1100 UTC,"23,2",74.0
27/01/2019,1200 UTC,"24,9",70.0
27/01/2019,1300 UTC,"26,9",64.0
27/01/2019,1400 UTC,28,61.0
27/01/2019,1500 UTC,"29,1",57.0
27/01/2019,1600 UTC,"30,3",50.0
27/01/2019,1700 UTC,"31,4",50.0
27/01/2019,1800 UTC,"31,9",46.0
27/01/2019,1900 UTC,"31,9",46.0
27/01/2019,2000 UTC,32,48.0
27/01/2019,2100 UTC,"31,3",48.0
27/01/2019,2200 UTC,30,67.0
27/01/2019,2300 UTC,"26,7",77.0
28/01/2019,0000 UTC,"25,7",80.0
28/01/2019,0100 UTC,"24,4",82.0
28/01/2019,0200 UTC,"23,7",85.0
28/01/2019,0300 UTC,"23,2",89.0
28/01/2019,0400 UTC,"22,5",88.0
28/01/2019,0500 UTC,"21,9",91.0
28/01/2019,0600 UTC,"21,2",92.0
28/01/2019,0700 UTC,"20,6",93.0
28/01/2019,0800 UTC,"20,4",94.0
28/01/2019,0900 UTC,"19,7",94.0
28/01/2019,1000 UTC,"20,6",94.0
28/01/2019,1100 UTC,"23,7",82.0
28/01/2019,1200 UTC,"26,1",68.0
28/01/2019,1300 UTC,"27,8",61.0
28/01/2019,1400 UTC,"29,6",55.0
28/01/2019,1500 UTC,"30,7",49.0
28/01/2019,1600 UTC,32,42.0
28/01/2019,1700 UTC,33,40.0
28/01/2019,1800 UTC,"33,5",35.0
28/01/2019,1900 UTC,34,32.0
28/01/2019,2000 UTC,"33,5",36.0
28/01/2019,2100 UTC,33,44.0
28/01/2019,2200 UTC,"31,2",52.0
28/01/2019,2300 UTC,29,59.0
29/01/2019,0000 UTC,"27,7",65.0
29/01/2019,0100 UTC,"26,4",70.0
29/01/2019,0200 UTC,"25,7",74.0
29/01/2019,0300 UTC,"24,8",79.0
29/01/2019,0400 UTC,"24,1",82.0
29/01/2019,0500 UTC,"22,9",85.0
29/01/2019,0600 UTC,"22,7",85.0
29/01/2019,0700 UTC,"22,4",88.0
29/01/2019,0800 UTC,"21,8",91.0
29/01/2019,0900 UTC,"21,4",90.0
29/01/2019,1000 UTC,"23,5",83.0
29/01/2019,1100 UTC,"26,2",71.0
29/01/2019,1200 UTC,"27,8",66.0
29/01/2019,1300 UTC,"29,8",56.0
29/01/2019,1400 UTC,"31,5",50.0
29/01/2019,1500 UTC,"32,7",40.0
29/01/2019,1600 UTC,34,33.0
29/01/2019,1700 UTC,"34,7",34.0
29/01/2019,1800 UTC,"35,6",32.0
29/01/2019,1900 UTC,"35,4",50.0
29/01/2019,2000 UTC,"32,7",41.0
29/01/2019,2100 UTC,"32,9",44.0
29/01/2019,2200 UTC,"31,3",57.0
29/01/2019,2300 UTC,"27,9",62.0
30/01/2019,0000 UTC,"27,3",72.0
30/01/2019,0100 UTC,"25,1",75.0
30/01/2019,0200 UTC,"24,3",76.0
30/01/2019,0300 UTC,"23,2",82.0
30/01/2019,0400 UTC,"22,4",85.0
30/01/2019,0500 UTC,22,83.0
30/01/2019,0600 UTC,"20,9",87.0
30/01/2019,0700 UTC,"20,4",88.0
30/01/2019,0800 UTC,"19,9",87.0
30/01/2019,0900 UTC,"19,6",89.0
30/01/2019,1000 UTC,"21,3",81.0
30/01/2019,1100 UTC,"25,3",69.0
30/01/2019,1200 UTC,27,63.0
30/01/2019,1300 UTC,29,54.0
30/01/2019,1400 UTC,"31,7",46.0
30/01/2019,1500 UTC,"33,9",38.0
30/01/2019,1600 UTC,"35,1",28.0
30/01/2019,1700 UTC,"35,4",29.0
30/01/2019,1800 UTC,36,26.0
30/01/2019,1900 UTC,"35,5",28.0
30/01/2019,2000 UTC,"35,5",29.0
30/01/2019,2100 UTC,"34,4",36.0
30/01/2019,2200 UTC,"32,5",45.0
30/01/2019,2300 UTC,"30,2",57.0
31/01/2019,0000 UTC,"27,8",67.0
31/01/2019,0100 UTC,"25,8",76.0
31/01/2019,0200 UTC,24,84.0
31/01/2019,0300 UTC,"22,4",87.0
31/01/2019,0400 UTC,"21,7",88.0
31/01/2019,0500 UTC,"21,8",87.0
31/01/2019,0600 UTC,"20,8",87.0
31/01/2019,0700 UTC,"20,2",86.0
31/01/2019,0800 UTC,"19,7",88.0
31/01/2019,0900 UTC,"19,5",91.0
31/01/2019,1000 UTC,"21,4",80.0
31/01/2019,1100 UTC,"24,9",68.0
31/01/2019,1200 UTC,"27,1",60.0
31/01/2019,1300 UTC,"29,1",53.0
31/01/2019,1400 UTC,"31,1",45.0
31/01/2019,1500 UTC,"32,9",39.0
31/01/2019,1600 UTC,"33,9",27.0
31/01/2019,1700 UTC,"35,1",27.0
31/01/2019,1800 UTC,"35,3",30.0
31/01/2019,1900 UTC,"35,2",27.0
31/01/2019,2000 UTC,35,26.0
31/01/2019,2100 UTC,"34,2",30.0
31/01/2019,2200 UTC,"31,9",38.0
31/01/2019,2300 UTC,"29,1",48.0
01/02/2019,0000 UTC,"27,9",53.0
01/02/2019,0100 UTC,"26,6",68.0
01/02/2019,0200 UTC,"24,2",71.0
01/02/2019,0300 UTC,"23,4",69.0
01/02/2019,0400 UTC,"22,1",80.0
01/02/2019,0500 UTC,"20,6",80.0
01/02/2019,0600 UTC,20,76.0
01/02/2019,0700 UTC,"19,8",78.0
01/02/2019,0800 UTC,"19,1",77.0
01/02/2019,0900 UTC,"18,9",88.0
01/02/2019,1000 UTC,"20,5",72.0
01/02/2019,1100 UTC,"23,7",62.0
01/02/2019,1200 UTC,"25,8",56.0
01/02/2019,1300 UTC,"27,7",51.0
01/02/2019,1400 UTC,"30,3",44.0
01/02/2019,1500 UTC,"31,9",34.0
01/02/2019,1600 UTC,"33,7",29.0
01/02/2019,1700 UTC,"34,5",24.0
01/02/2019,1800 UTC,"35,6",20.0
01/02/2019,1900 UTC,"35,5",20.0
01/02/2019,2000 UTC,"35,4",23.0
01/02/2019,2100 UTC,35,42.0
01/02/2019,2200 UTC,32,50.0
01/02/2019,2300 UTC,"29,2",56.0
02/02/2019,0000 UTC,"27,4",54.0
02/02/2019,0100 UTC,"26,9",56.0
02/02/2019,0200 UTC,"26,1",66.0
02/02/2019,0300 UTC,"24,3",72.0
02/02/2019,0400 UTC,"23,6",76.0
02/02/2019,0500 UTC,"23,2",77.0
02/02/2019,0600 UTC,"22,2",84.0
02/02/2019,0700 UTC,"21,6",86.0
02/02/2019,0800 UTC,"20,9",88.0
02/02/2019,0900 UTC,"20,5",89.0
02/02/2019,1000 UTC,"23,5",79.0
02/02/2019,1100 UTC,"26,6",65.0
02/02/2019,1200 UTC,"27,3",62.0
02/02/2019,1300 UTC,"29,6",53.0
02/02/2019,1400 UTC,"31,4",48.0
02/02/2019,1500 UTC,"32,8",43.0
02/02/2019,1600 UTC,"34,9",39.0
02/02/2019,1700 UTC,"35,5",35.0
02/02/2019,1800 UTC,"36,1",33.0
02/02/2019,1900 UTC,"36,2",32.0
02/02/2019,2000 UTC,36,34.0
02/02/2019,2100 UTC,"35,6",44.0
02/02/2019,2200 UTC,"32,1",54.0
02/02/2019,2300 UTC,31,65.0
03/02/2019,0000 UTC,"28,6",71.0
03/02/2019,0100 UTC,"27,4",73.0
03/02/2019,0200 UTC,"26,9",81.0
03/02/2019,0300 UTC,"25,4",84.0
03/02/2019,0400 UTC,25,89.0
03/02/2019,0500 UTC,25,85.0
03/02/2019,0600 UTC,"24,4",87.0
03/02/2019,0700 UTC,"24,1",85.0
03/02/2019,0800 UTC,"23,5",90.0
03/02/2019,0900 UTC,23,88.0
03/02/2019,1000 UTC,"24,7",80.0
03/02/2019,1100 UTC,"26,3",72.0
03/02/2019,1200 UTC,"28,4",63.0
03/02/2019,1300 UTC,"29,3",55.0
03/02/2019,1400 UTC,"30,3",50.0
03/02/2019,1500 UTC,"31,6",44.0
03/02/2019,1600 UTC,"33,1",30.0
03/02/2019,1700 UTC,"33,9",38.0
03/02/2019,1800 UTC,"33,3",34.0
03/02/2019,1900 UTC,"32,9",47.0
03/02/2019,2000 UTC,"30,7",61.0
03/02/2019,2100 UTC,"28,9",61.0
03/02/2019,2200 UTC,"27,9",70.0
03/02/2019,2300 UTC,"25,9",73.0
04/02/2019,0000 UTC,"25,3",75.0
04/02/2019,0100 UTC,25,75.0
04/02/2019,0200 UTC,"24,5",78.0
04/02/2019,0300 UTC,24,79.0
04/02/2019,0400 UTC,"23,6",78.0
04/02/2019,0500 UTC,"23,6",77.0
04/02/2019,0600 UTC,"23,3",77.0
04/02/2019,0700 UTC,"23,2",83.0
04/02/2019,0800 UTC,"22,1",90.0
04/02/2019,0900 UTC,"19,7",94.0
04/02/2019,1000 UTC,"20,3",94.0
04/02/2019,1100 UTC,"20,5",92.0
04/02/2019,1200 UTC,"20,6",92.0
04/02/2019,1300 UTC,"20,9",90.0
04/02/2019,1400 UTC,"21,2",91.0
04/02/2019,1500 UTC,21,94.0
04/02/2019,1600 UTC,"20,9",91.0
04/02/2019,1700 UTC,"22,6",87.0
04/02/2019,1800 UTC,"22,3",88.0
04/02/2019,1900 UTC,"22,4",86.0
04/02/2019,2000 UTC,"22,8",83.0
04/02/2019,2100 UTC,"21,9",81.0
04/02/2019,2200 UTC,21,83.0
04/02/2019,2300 UTC,"20,1",88.0
05/02/2019,0000 UTC,"19,8",92.0
05/02/2019,0100 UTC,"18,8",92.0
05/02/2019,0200 UTC,"18,8",89.0
05/02/2019,0300 UTC,"18,7",90.0
05/02/2019,0400 UTC,"18,7",88.0
05/02/2019,0500 UTC,"18,5",91.0
05/02/2019,0600 UTC,"18,1",93.0
05/02/2019,0700 UTC,"18,2",92.0
05/02/2019,0800 UTC,"17,9",93.0
05/02/2019,0900 UTC,"18,4",92.0
05/02/2019,1000 UTC,19,91.0
05/02/2019,1100 UTC,"19,8",87.0
05/02/2019,1200 UTC,"20,7",84.0
05/02/2019,1300 UTC,"21,7",81.0
05/02/2019,1400 UTC,"22,7",76.0
05/02/2019,1500 UTC,"24,9",65.0
05/02/2019,1600 UTC,"25,2",67.0
05/02/2019,1700 UTC,"26,8",65.0
05/02/2019,1800 UTC,"25,9",68.0
05/02/2019,1900 UTC,"24,9",67.0
05/02/2019,2000 UTC,25,67.0
05/02/2019,2100 UTC,"24,2",72.0
05/02/2019,2200 UTC,"22,8",72.0
05/02/2019,2300 UTC,"21,6",74.0
06/02/2019,0000 UTC,21,74.0
06/02/2019,0100 UTC,"20,8",90.0
06/02/2019,0200 UTC,"20,1",90.0
06/02/2019,0300 UTC,"19,8",90.0
06/02/2019,0400 UTC,"19,7",91.0
06/02/2019,0500 UTC,"19,6",88.0
06/02/2019,0600 UTC,"19,4",87.0
06/02/2019,0700 UTC,"19,5",87.0
06/02/2019,0800 UTC,"19,3",88.0
06/02/2019,0900 UTC,19,86.0
06/02/2019,1000 UTC,"19,1",86.0
06/02/2019,1100 UTC,"19,6",85.0
06/02/2019,1200 UTC,"19,9",84.0
06/02/2019,1300 UTC,"20,2",84.0
06/02/2019,1400 UTC,"21,5",78.0
06/02/2019,1500 UTC,"22,7",74.0
06/02/2019,1600 UTC,"23,9",71.0
06/02/2019,1700 UTC,"23,7",78.0
06/02/2019,1800 UTC,"22,6",95.0
06/02/2019,1900 UTC,"18,6",95.0
06/02/2019,2000 UTC,"18,8",93.0
06/02/2019,2100 UTC,19,92.0
06/02/2019,2200 UTC,"18,8",92.0
06/02/2019,2300 UTC,"18,7",91.0
07/02/2019,0000 UTC,"18,9",92.0
07/02/2019,0100 UTC,"19,1",92.0
07/02/2019,0200 UTC,"18,8",93.0
07/02/2019,0300 UTC,"18,9",94.0
07/02/2019,0400 UTC,"18,5",94.0
07/02/2019,0500 UTC,"18,2",95.0
07/02/2019,0600 UTC,"18,3",94.0
07/02/2019,0700 UTC,"18,6",94.0
07/02/2019,0800 UTC,"18,7",93.0
07/02/2019,0900 UTC,"18,6",94.0
07/02/2019,1000 UTC,"18,9",93.0
07/02/2019,1100 UTC,"19,4",89.0
07/02/2019,1200 UTC,"20,7",82.0
07/02/2019,1300 UTC,"22,5",74.0
07/02/2019,1400 UTC,"23,8",66.0
07/02/2019,1500 UTC,"24,8",65.0
07/02/2019,1600 UTC,"24,9",65.0
07/02/2019,1700 UTC,"26,3",62.0
07/02/2019,1800 UTC,"26,9",60.0
07/02/2019,1900 UTC,"27,7",56.0
07/02/2019,2000 UTC,"28,2",51.0
07/02/2019,2100 UTC,"27,7",55.0
07/02/2019,2200 UTC,"26,3",72.0
07/02/2019,2300 UTC,"23,2",77.0
08/02/2019,0000 UTC,"21,8",80.0
08/02/2019,0100 UTC,"21,1",82.0
08/02/2019,0200 UTC,"20,5",86.0
08/02/2019,0300 UTC,"19,8",86.0
08/02/2019,0400 UTC,"19,1",90.0
08/02/2019,0500 UTC,"18,5",92.0
08/02/2019,0600 UTC,"18,3",92.0
08/02/2019,0700 UTC,"18,7",91.0
08/02/2019,0800 UTC,"18,7",93.0
08/02/2019,0900 UTC,18,93.0
08/02/2019,1000 UTC,"19,3",90.0
08/02/2019,1100 UTC,"21,3",84.0
08/02/2019,1200 UTC,"23,3",74.0
08/02/2019,1300 UTC,"25,4",66.0
08/02/2019,1400 UTC,27,65.0
08/02/2019,1500 UTC,"28,6",55.0
08/02/2019,1600 UTC,30,51.0
08/02/2019,1700 UTC,"30,9",44.0
08/02/2019,1800 UTC,"31,2",46.0
08/02/2019,1900 UTC,"30,6",48.0
08/02/2019,2000 UTC,"30,8",47.0
08/02/2019,2100 UTC,"29,6",63.0
08/02/2019,2200 UTC,"26,4",67.0
08/02/2019,2300 UTC,"24,5",72.0
09/02/2019,0000 UTC,"23,7",76.0
09/02/2019,0100 UTC,"22,2",79.0
09/02/2019,0200 UTC,"21,4",84.0
09/02/2019,0300 UTC,"20,4",90.0
09/02/2019,0400 UTC,"19,4",91.0
09/02/2019,0500 UTC,"19,4",90.0
09/02/2019,0600 UTC,"19,2",90.0
09/02/2019,0700 UTC,"19,2",89.0
09/02/2019,0800 UTC,"19,1",89.0
09/02/2019,0900 UTC,"18,8",88.0
09/02/2019,1000 UTC,"20,3",83.0
09/02/2019,1100 UTC,"21,2",81.0
09/02/2019,1200 UTC,"23,8",72.0
09/02/2019,1300 UTC,"25,9",65.0
09/02/2019,1400 UTC,"27,1",60.0
09/02/2019,1500 UTC,"28,9",56.0
09/02/2019,1600 UTC,"30,8",46.0
09/02/2019,1700 UTC,"31,9",32.0
09/02/2019,1800 UTC,"32,4",32.0
09/02/2019,1900 UTC,"32,7",29.0
09/02/2019,2000 UTC,"32,4",26.0
09/02/2019,2100 UTC,"31,7",49.0
09/02/2019,2200 UTC,"28,8",55.0
09/02/2019,2300 UTC,"26,2",55.0
10/02/2019,0000 UTC,"24,6",59.0
10/02/2019,0100 UTC,"23,6",69.0
10/02/2019,0200 UTC,"22,3",74.0
10/02/2019,0300 UTC,"21,4",77.0
10/02/2019,0400 UTC,21,82.0
10/02/2019,0500 UTC,20,84.0
10/02/2019,0600 UTC,"19,6",87.0
10/02/2019,0700 UTC,"18,7",87.0
10/02/2019,0800 UTC,"18,5",89.0
10/02/2019,0900 UTC,"18,3",89.0
10/02/2019,1000 UTC,"20,3",82.0
10/02/2019,1100 UTC,23,75.0
10/02/2019,1200 UTC,"25,7",68.0
10/02/2019,1300 UTC,"27,5",62.0
10/02/2019,1400 UTC,"29,4",56.0
10/02/2019,1500 UTC,"31,1",48.0
10/02/2019,1600 UTC,32,45.0
10/02/2019,1700 UTC,33,42.0
10/02/2019,1800 UTC,"33,1",42.0
10/02/2019,1900 UTC,"33,3",45.0
10/02/2019,2000 UTC,"32,9",44.0
10/02/2019,2100 UTC,"31,7",68.0
10/02/2019,2200 UTC,"26,9",74.0
10/02/2019,2300 UTC,"26,5",76.0
11/02/2019,0000 UTC,"24,2",94.0
11/02/2019,0100 UTC,22,86.0
11/02/2019,0200 UTC,"21,9",88.0
11/02/2019,0300 UTC,"21,4",89.0
11/02/2019,0400 UTC,"21,3",91.0
11/02/2019,0500 UTC,"21,3",92.0
11/02/2019,0600 UTC,"21,2",93.0
11/02/2019,0700 UTC,"20,8",93.0
11/02/2019,0800 UTC,"20,7",94.0
11/02/2019,0900 UTC,"20,3",94.0
11/02/2019,1000 UTC,"21,4",92.0
11/02/2019,1100 UTC,"23,8",84.0
11/02/2019,1200 UTC,"25,6",76.0
11/02/2019,1300 UTC,"28,4",60.0
11/02/2019,1400 UTC,30,54.0
11/02/2019,1500 UTC,"30,2",51.0
11/02/2019,1600 UTC,"31,5",50.0
11/02/2019,1700 UTC,"32,4",45.0
11/02/2019,1800 UTC,"33,2",43.0
11/02/2019,1900 UTC,33,43.0
11/02/2019,2000 UTC,"32,4",52.0
11/02/2019,2100 UTC,"30,7",67.0
11/02/2019,2200 UTC,"27,3",74.0
11/02/2019,2300 UTC,26,72.0
12/02/2019,0000 UTC,26,78.0
12/02/2019,0100 UTC,25,86.0
12/02/2019,0200 UTC,"24,1",85.0
12/02/2019,0300 UTC,"23,8",89.0
12/02/2019,0400 UTC,"22,9",91.0
12/02/2019,0500 UTC,"22,5",92.0
12/02/2019,0600 UTC,"22,3",91.0
12/02/2019,0700 UTC,"22,2",90.0
12/02/2019,0800 UTC,"22,1",90.0
12/02/2019,0900 UTC,"22,5",89.0
12/02/2019,1000 UTC,"23,2",86.0
12/02/2019,1100 UTC,"25,6",80.0
12/02/2019,1200 UTC,"24,9",81.0
12/02/2019,1300 UTC,"25,9",76.0
12/02/2019,1400 UTC,"27,8",67.0
12/02/2019,1500 UTC,"29,4",65.0
12/02/2019,1600 UTC,"32,3",50.0
12/02/2019,1700 UTC,32,56.0
12/02/2019,1800 UTC,"31,2",48.0
12/02/2019,1900 UTC,"30,7",59.0
12/02/2019,2000 UTC,"29,5",71.0
12/02/2019,2100 UTC,"26,5",77.0
12/02/2019,2200 UTC,"25,5",85.0
12/02/2019,2300 UTC,"24,3",85.0
13/02/2019,0000 UTC,"24,9",80.0
13/02/2019,0100 UTC,"24,9",83.0
13/02/2019,0200 UTC,"24,1",85.0
13/02/2019,0300 UTC,"23,4",90.0
13/02/2019,0400 UTC,"23,1",89.0
13/02/2019,0500 UTC,"22,2",91.0
13/02/2019,0600 UTC,"22,1",84.0
13/02/2019,0700 UTC,"21,5",85.0
13/02/2019,0800 UTC,"21,4",87.0
13/02/2019,0900 UTC,"21,1",90.0
13/02/2019,1000 UTC,"21,2",92.0
13/02/2019,1100 UTC,"21,4",92.0
13/02/2019,1200 UTC,22,88.0
13/02/2019,1300 UTC,"22,7",83.0
13/02/2019,1400 UTC,"22,9",89.0
13/02/2019,1500 UTC,"24,6",74.0
13/02/2019,1600 UTC,"23,4",72.0
13/02/2019,1700 UTC,"23,6",72.0
13/02/2019,1800 UTC,"24,1",69.0
13/02/2019,1900 UTC,"23,8",71.0
13/02/2019,2000 UTC,"23,4",73.0
13/02/2019,2100 UTC,"22,3",75.0
13/02/2019,2200 UTC,"21,4",75.0
13/02/2019,2300 UTC,"21,2",74.0
14/02/2019,0000 UTC,"20,8",74.0
14/02/2019,0100 UTC,"20,5",75.0
14/02/2019,0200 UTC,"20,3",77.0
14/02/2019,0300 UTC,"20,1",81.0
14/02/2019,0400 UTC,"19,7",84.0
14/02/2019,0500 UTC,"19,4",91.0
14/02/2019,0600 UTC,"19,2",93.0
14/02/2019,0700 UTC,"19,1",91.0
14/02/2019,0800 UTC,19,91.0
14/02/2019,0900 UTC,"18,7",92.0
14/02/2019,1000 UTC,"19,5",88.0
14/02/2019,1100 UTC,"20,5",82.0
14/02/2019,1200 UTC,"22,2",73.0
14/02/2019,1300 UTC,"23,6",67.0
14/02/2019,1400 UTC,24,63.0
14/02/2019,1500 UTC,"24,8",63.0
14/02/2019,1600 UTC,"24,9",59.0
14/02/2019,1700 UTC,"26,1",60.0
14/02/2019,1800 UTC,"25,8",62.0
14/02/2019,1900 UTC,"24,9",71.0
14/02/2019,2000 UTC,"23,1",74.0
14/02/2019,2100 UTC,"21,9",79.0
14/02/2019,2200 UTC,21,80.0
14/02/2019,2300 UTC,"20,8",78.0
15/02/2019,0000 UTC,"20,7",77.0
15/02/2019,0100 UTC,"20,6",78.0
15/02/2019,0200 UTC,20,82.0
15/02/2019,0300 UTC,"19,5",88.0
15/02/2019,0400 UTC,"19,1",89.0
15/02/2019,0500 UTC,"18,5",92.0
15/02/2019,0600 UTC,"18,1",92.0
15/02/2019,0700 UTC,"17,9",93.0
15/02/2019,0800 UTC,"17,7",93.0
15/02/2019,0900 UTC,"18,3",91.0
15/02/2019,1000 UTC,"19,1",87.0
15/02/2019,1100 UTC,"22,2",73.0
15/02/2019,1200 UTC,"22,8",71.0
15/02/2019,1300 UTC,23,69.0
15/02/2019,1400 UTC,"23,5",71.0
15/02/2019,1500 UTC,"23,6",73.0
15/02/2019,1600 UTC,"24,4",73.0
15/02/2019,1700 UTC,"25,1",71.0
15/02/2019,1800 UTC,25,69.0
15/02/2019,1900 UTC,"25,7",69.0
15/02/2019,2000 UTC,"26,1",66.0
15/02/2019,2100 UTC,"25,9",75.0
15/02/2019,2200 UTC,"24,2",89.0
15/02/2019,2300 UTC,"22,6",90.0
16/02/2019,0000 UTC,"23,1",85.0
16/02/2019,0100 UTC,23,86.0
16/02/2019,0200 UTC,"22,8",93.0
16/02/2019,0300 UTC,"21,9",94.0
16/02/2019,0400 UTC,"21,6",94.0
16/02/2019,0500 UTC,"21,4",94.0
16/02/2019,0600 UTC,"21,4",94.0
16/02/2019,0700 UTC,"21,2",94.0
16/02/2019,0800 UTC,"21,1",94.0
16/02/2019,0900 UTC,"21,1",94.0
16/02/2019,1000 UTC,"21,2",93.0
16/02/2019,1100 UTC,"21,8",91.0
16/02/2019,1200 UTC,"22,6",89.0
16/02/2019,1300 UTC,"23,6",84.0
16/02/2019,1400 UTC,"24,7",76.0
16/02/2019,1500 UTC,"24,8",72.0
16/02/2019,1600 UTC,"26,6",70.0
16/02/2019,1700 UTC,"26,4",71.0
16/02/2019,1800 UTC,"26,7",66.0
16/02/2019,1900 UTC,"26,3",70.0
16/02/2019,2000 UTC,26,79.0
16/02/2019,2100 UTC,"24,2",81.0
16/02/2019,2200 UTC,24,82.0
16/02/2019,2300 UTC,"23,3",88.0
17/02/2019,0000 UTC,"22,8",90.0
17/02/2019,0100 UTC,"22,3",91.0
17/02/2019,0200 UTC,"21,8",90.0
17/02/2019,0300 UTC,"21,7",91.0
17/02/2019,0400 UTC,"21,3",92.0
17/02/2019,0500 UTC,"21,2",93.0
17/02/2019,0600 UTC,"21,2",92.0
17/02/2019,0700 UTC,"21,2",93.0
17/02/2019,0800 UTC,"20,8",94.0
17/02/2019,0900 UTC,"20,7",94.0
17/02/2019,1000 UTC,"21,2",92.0
17/02/2019,1100 UTC,"22,8",86.0
17/02/2019,1200 UTC,24,77.0
17/02/2019,1300 UTC,"25,3",74.0
17/02/2019,1400 UTC,"26,9",67.0
17/02/2019,1500 UTC,28,61.0
17/02/2019,1600 UTC,"28,4",67.0
17/02/2019,1700 UTC,"27,4",80.0
17/02/2019,1800 UTC,"24,9",88.0
17/02/2019,1900 UTC,"24,3",84.0
17/02/2019,2000 UTC,"24,7",81.0
17/02/2019,2100 UTC,"23,9",83.0
17/02/2019,2200 UTC,"23,3",82.0
17/02/2019,2300 UTC,23,84.0
18/02/2019,0000 UTC,23,90.0
18/02/2019,0100 UTC,"22,2",92.0
18/02/2019,0200 UTC,"21,5",93.0
18/02/2019,0300 UTC,"21,5",93.0
18/02/2019,0400 UTC,"21,5",94.0
18/02/2019,0500 UTC,"21,3",94.0
18/02/2019,0600 UTC,"21,5",94.0
18/02/2019,0700 UTC,"21,8",94.0
18/02/2019,0800 UTC,"21,8",93.0
18/02/2019,0900 UTC,"21,4",94.0
18/02/2019,1000 UTC,"21,6",93.0
18/02/2019,1100 UTC,"23,8",86.0
18/02/2019,1200 UTC,"25,5",79.0
18/02/2019,1300 UTC,"26,1",72.0
18/02/2019,1400 UTC,"27,1",65.0
18/02/2019,1500 UTC,"28,1",61.0
18/02/2019,1600 UTC,"28,7",57.0
18/02/2019,1700 UTC,"29,2",61.0
18/02/2019,1800 UTC,"28,9",83.0
18/02/2019,1900 UTC,"23,9",90.0
18/02/2019,2000 UTC,"22,9",88.0
18/02/2019,2100 UTC,"23,5",85.0
18/02/2019,2200 UTC,"23,3",90.0
18/02/2019,2300 UTC,"22,8",92.0
19/02/2019,0000 UTC,"22,5",93.0
19/02/2019,0100 UTC,"22,7",93.0
19/02/2019,0200 UTC,"22,5",91.0
19/02/2019,0300 UTC,"22,9",87.0
19/02/2019,0400 UTC,"21,8",90.0
19/02/2019,0500 UTC,"21,2",90.0
19/02/2019,0600 UTC,"21,2",92.0
19/02/2019,0700 UTC,"20,7",92.0
19/02/2019,0800 UTC,"20,8",92.0
19/02/2019,0900 UTC,"20,7",93.0
19/02/2019,1000 UTC,"21,2",92.0
19/02/2019,1100 UTC,"22,2",88.0
19/02/2019,1200 UTC,"25,7",73.0
19/02/2019,1300 UTC,"27,7",67.0
19/02/2019,1400 UTC,"29,3",56.0
19/02/2019,1500 UTC,30,54.0
19/02/2019,1600 UTC,"30,4",54.0
19/02/2019,1700 UTC,"31,9",42.0
19/02/2019,1800 UTC,"32,1",54.0
19/02/2019,1900 UTC,"29,9",52.0
19/02/2019,2000 UTC,"30,4",50.0
19/02/2019,2100 UTC,"30,7",57.0
19/02/2019,2200 UTC,"28,5",63.0
19/02/2019,2300 UTC,"27,4",78.0
20/02/2019,0000 UTC,"23,9",83.0
20/02/2019,0100 UTC,"22,8",87.0
20/02/2019,0200 UTC,"22,4",87.0
20/02/2019,0300 UTC,"21,6",91.0
20/02/2019,0400 UTC,"21,1",92.0
20/02/2019,0500 UTC,"20,6",92.0
20/02/2019,0600 UTC,"20,4",93.0
20/02/2019,0700 UTC,"20,2",93.0
20/02/2019,0800 UTC,"20,2",92.0
20/02/2019,0900 UTC,"20,2",93.0
20/02/2019,1000 UTC,"20,7",90.0
20/02/2019,1100 UTC,"21,5",88.0
20/02/2019,1200 UTC,"23,7",78.0
20/02/2019,1300 UTC,"26,4",70.0
20/02/2019,1400 UTC,"29,1",56.0
20/02/2019,1500 UTC,"30,1",54.0
20/02/2019,1600 UTC,"30,5",52.0
20/02/2019,1700 UTC,"29,3",87.0
20/02/2019,1800 UTC,"25,1",75.0
20/02/2019,1900 UTC,"25,4",74.0
20/02/2019,2000 UTC,"23,6",86.0
20/02/2019,2100 UTC,"22,5",85.0
20/02/2019,2200 UTC,"22,2",88.0
20/02/2019,2300 UTC,"21,3",91.0
21/02/2019,0000 UTC,"20,9",90.0
21/02/2019,0100 UTC,"21,2",87.0
21/02/2019,0200 UTC,"21,2",89.0
21/02/2019,0300 UTC,"21,3",92.0
21/02/2019,0400 UTC,"20,8",93.0
21/02/2019,0500 UTC,"20,6",94.0
